id,popularity,budget,revenue,original_title,cast,director,tagline,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,production_type
14624,0.374486,0,0,The Ultimate Gift,James Garner|Drew Fuller|Abigail Breslin|Ali Hillis|Bill Cobbs,Michael O. Sajbel,empty,grandfather grandson relationship|independent film|wealth|inheritance fight,114,Romance|Drama|Family,The Ultimate Gift LLC|Dean River Productions,10/20/06,43,6.8,2006,0.0,0.0,coproduction
15213,0.370019,0,16627188,Everyone's Hero,William H. Macy|Rob Reiner|Brian Dennehy|Ritchie Allen|Jake T. Austin,Christopher Reeve|Colin Brady|Dan St. Pierre,"No matter where life takes you, always keep swinging.",baseball bat|sport|theft|new york yankees,88,Action|Adventure|Animation|Comedy|Drama,Twentieth Century Fox Film Corporation|Starz Animation|IDT Entertainment,9/15/06,30,5.6,2006,0.0,17985116.448715698,coproduction
13495,0.500077,24000000,23321954,Alatriste,Viggo Mortensen|Elena Anaya|Unax Ugalde|Eduard FernÃ¡ndez|Eduardo Noriega,AgustÃ­n DÃ­az Yanes,empty,empty,145,Action,Twentieth Century Fox Film Corporation|Estudios Picasso|NBC Universal Global Networks|Origen Producciones Cinematograficas S.A.,9/1/06,31,5.7,2006,25960059.7989977,25226638.352894694,coproduction
9782,0.360617,0,0,The Night Listener,Toni Collette|Robin Williams|Joe Morton|Bobby Cannavale|Rory Culkin,Patrick Stettner,You never know who's listening.,radio station|radio presenter|radio transmission|independent film,91,Drama|Thriller,Miramax Films|IFC Films|Fortissimo Films,2/12/06,15,4.7,2006,0.0,0.0,coproduction
9895,0.360145,20000000,41237648,Man of the Year,Robin Williams|Christopher Walken|Laura Linney|Lewis Black|Jeff Goldblum,Barry Levinson,Elections are made to be broken.,u.s. president|president elections|comedian,115,Comedy|Drama|Romance|Thriller,Universal Pictures|Morgan Creek Productions,10/9/06,64,5.4,2006,21633383.1658314,44605492.0020841,coproduction
19100,0.358059,0,0,Nos jours heureux,Jean-Paul Rouve|Marilou Berry|Omar Sy|Lannick Gautry|Julie Fournier,Olivier Nakache|Eric Toledano,empty,empty,103,Comedy|Family,M6 Films|La Petite Reine|SND|Quad Productions,6/28/06,115,7.1,2006,0.0,0.0,coproduction
9841,0.350497,0,0,Rest Stop,Jaimie Alexander|Joey Mendicino|Deanna Russo|Diane Salinger|Curtis Taylor,John Shiban,empty,roadhouse|lorry|truck driver,80,Horror|Thriller,Warner Home Video|Flame Ventures|Raw Feed|Papazian-Hirsch Entertainment International,10/7/06,28,5.0,2006,0.0,0.0,coproduction
24180,0.345569,0,0,NapolÃ©on (et moi),Daniel Auteuil|Monica Bellucci|Elio Germano|Sabrina Impacciatore|Valerio Mastandrea,Paolo VirzÃ¬,empty,napoleon bonaparte,110,Comedy|War|History,Babe Films|Alquimia Cinema,10/13/06,11,4.9,2006,0.0,0.0,coproduction
8436,0.34202,0,0,La tourneuse de pages,Catherine Frot|DÃ©borah FranÃ§ois|Pascal Greggory|Christine Citti|Clotilde Mollet,Denis Dercourt|Rafaele Ravinet-Virbel,empty,conservatory|stage|babysitter|pianistin|music,85,Drama|Music,Diaphana Films|Les Films Ã  Un Dollar,8/9/06,18,6.5,2006,0.0,0.0,coproduction
5393,0.340571,0,0,Happily N'Ever After,George Carlin|Andy Dick|Sarah Michelle Gellar|Lisa Kaplan|Michael McShane,Paul Bolger|Yvette Kaplan|Greg Tiernan,Fairy Tale Endings Aren't What They Used To Be,dwarves|cinderella|wolf|bad mother-in-law|prince,75,Fantasy|Animation|Comedy|Science Fiction|Family,Vanguard Films|Lionsgate|Odyssey|Nitrogen Studios Canada,9/14/06,55,4.4,2006,0.0,0.0,coproduction
14474,0.339084,5000000,0,The Oh in Ohio,Parker Posey|Danny DeVito|Paul Rudd|Mischa Barton|Miranda Bailey,Billy Kent,One woman's story is about to climax.,sex|adultery|depression|infidelity|nightclub,88,Comedy|Drama|Romance,"Cold Iron Pictures|Ambush Entertainment|AV Club, The",3/30/06,14,5.6,2006,5408345.79145786,0.0,coproduction
10053,0.337268,15000000,66966987,When a Stranger Calls,Camilla Belle|Katie Cassidy|Tommy Flanagan|Brian Geraghty|Clark Gregg,Simon West,"Whatever You Do, Don't Answer The Phone.",babysitter|death of a friend|killer|strange person|call,87,Horror|Thriller,Davis Entertainment|Screen Gems,2/3/06,123,5.4,2006,16225037.3743735,72436124.4616127,coproduction
9672,0.33058200000000004,13000000,1151330,Infamous,Sigourney Weaver|Toby Jones|Gwyneth Paltrow|Sandra Bullock|Isabella Rossellini,Douglas McGrath,There's more to the story than you know,killing|death penalty|kansas|author|murder hunt,110,Drama,Killer Films|Longfellow Pictures|Warner Independent Pictures (WIP)|Jack and Henry Productions Inc.,11/16/06,24,5.5,2006,14061699.0577904,1245358.15201583,coproduction
12795,0.325485,500000,745327,Another Gay Movie,Michael Carbonaro|Jonah Blechman|Jonathan Chase|Mitch Morris|Ashlie Atkinson,Todd Stephens,empty,gay|gay romance|coming of age|lesbian|loss of virginity,92,Comedy|Romance,TLA Releasing|Luna Filmproduktion,4/28/06,28,5.1,2006,540834.579145786,806197.228741983,coproduction
6641,0.445936,0,0,Love and Other Disasters,Brittany Murphy|Matthew Rhys|Santiago Cabrera|Catherine Tate|Jamie Sives,Alek Keshishian,A comedy that proves love is blind.,london|sex|screenplay|new love|lifestyle,91,Comedy|Romance,Ruby Films|Skyline Films,9/9/06,54,5.7,2006,0.0,0.0,coproduction
10886,0.31006300000000003,8000000,0,La Sconosciuta,Kseniya Rappoport|Michele Placido|Piera Degli Esposti|Claudia Gerini|Margherita Buy,Giuseppe Tornatore,empty,italy|prostitute|cleaning lady|suppressed past|ukrainian,118,Drama|Mystery,Manigolda Film|Medusa Film,10/9/06,21,7.5,2006,8653353.26633258,0.0,coproduction
8324,0.309824,0,0,Fast Food Nation,Catalina Sandino Moreno|Wilmer Valderrama|Ana Claudia TalancÃ³n|Greg Kinnear|Juan Carlos SerrÃ¡n,Richard Linklater,Do you want lies with that?,usa|texas|illegal immigration|illegal employment|fast food restaurant,116,Comedy|Drama|Thriller,BBC Films|Participant Productions|HanWay Films,5/16/06,51,5.7,2006,0.0,0.0,coproduction
10288,0.307279,8000000,426224,Fido,Billy Connolly|Carrie-Anne Moss|Dylan Baker|Kesun Loder|Henry Czerny,Andrew Currie,Good dead are hard to find,vororte|black humor|satire|black comedy|gore,91,Romance|Comedy|Drama|Horror,Lions Gate Films|Astral Media|Anagram Pictures Inc.,9/7/06,61,6.7,2006,8653353.26633258,461033.3553236671,coproduction
7859,0.490229,700000,0,Half Nelson,Ryan Gosling|Jeff Lima|Shareeka Epps|Nathan Corbett|Tyra Kwao-Vovo,Ryan Fleck,Secrets don't let go.,date|ex-girlfriend|bicycle|crack|independent film,107,Drama,Thinkfilm|Hunting Lane Films|Journeyman Pictures|Original Media|Silverwood Films,8/11/06,117,6.2,2006,757168.4108041009,0.0,coproduction
12526,0.300525,4000000,8059140,Bug,Ashley Judd|Michael Shannon|Harry Connick Jr.|Lynn Collins|BrÃ­an F. O'Byrne,William Friedkin,First they send in their drone... Then they find their queen.,obsession|paranoia|motel|conspiracy theory|insects,102,Horror|Thriller,Lions Gate Films|L.I.F.T. Production|DMK Mediafonds International,5/19/06,61,5.6,2006,4326676.63316629,8717323.18035394,coproduction
9697,0.298124,75000000,42285169,Lady in the Water,Paul Giamatti|Jeffrey Wright|Bob Balaban|Sarita Choudhury|Cindy Cheung,M. Night Shyamalan,Time is running out for a happy ending.,fortune teller|religion and supernatural|supernatural powers|mythical creature|hell,110,Drama|Thriller|Fantasy|Mystery,Legendary Pictures|Warner Bros.|Blinding Edge Pictures,7/21/06,187,5.2,2006,81125186.87186791,45738563.1604469,coproduction
19344,0.292225,900000,0,Loving Annabelle,Erin Kelly|Diane Gaidry|Laura Breckenridge|Michelle Horn|Gustine Fudickar,Katherine Brooks,empty,bisexuality|australia|twin brother|friends|melbourne,76,Drama|Romance,Big Easy Pictures|Divine Light Pictures,3/8/06,27,6.6,2006,973502.242462415,0.0,coproduction
24624,0.288752,15000000,0,The Detonator,Wesley Snipes|Silvia Colloca|Warren Derosa|William Hope|Michael Brandon,Po-Chih Leong,empty,empty,91,Action|Thriller,Castel Film Romania|Andrew Stevens Entertainment|Donald Kushner Entertainment,4/25/06,20,4.4,2006,16225037.3743735,0.0,coproduction
14823,0.224856,0,0,London to Brighton,Georgia Groome|Johnny Harris|Sam Spruell|Lorraine Stanley|Alexander Morton,Paul Andrew Williams,empty,suspense,85,Action|Crime|Drama|Foreign|Thriller,Steel Mill Pictures|LTB Films Limited|Wellington Films,12/1/06,12,6.0,2006,0.0,0.0,coproduction
3603,0.440741,0,4946225,Black Sheep,Nathan Meister|Peter Feeney|Danielle Mason|James Ashcroft|Mick Rose,Jonathan King,"There are over 40 million sheep in New Zealand, and they're pissed off!",new zealand|sheep|animal horror,87,Horror|Comedy,New Zealand Film Commission|Live Stock Films,9/9/06,88,5.5,2006,0.0,5350179.03247073,coproduction
10085,0.276246,0,0,Unrest,Joshua Alba|Scot Davis|Corri English|Marisa Petroro|Jay Jablonski,Jason Todd Ipson,The First Film To Use Real Bodies,prostitute|murder of prostitute|medical examiner|pathology|hospital,88,Horror,Asgaard Entertainment|YMIR Productions,10/22/06,21,5.2,2006,0.0,0.0,coproduction
2168,0.27622,850000,0,2:37,Teresa Palmer|Frank Sweet|Joel Mackenzie|Clementine Mellor|Charles Baird,Murali K. Thalluri,Sometimes being young is the toughest job of all.,suicide|rape|american football|sexuality|jealousy,91,Drama,Kojo Pictures|M2 Entertainment,5/26/06,29,7.2,2006,919418.7845478359,0.0,coproduction
18858,0.462229,0,0,Irresistible,Susan Sarandon|Sam Neill|Emily Blunt|Charles 'Bud' Tingwell|William McInnes,Ann Turner,A secret is not safe if the truth has a witness.,sex|infidelity|secret|obsession|paranoia,103,Drama|Mystery|Thriller,Film Victoria|Baker Street|Film Finance,4/18/06,16,5.6,2006,0.0,0.0,coproduction
15077,0.27504,0,0,é»‘ç¤¾ä¼š2ï¼šä»¥å’Œä¸ºè´µ,Simon Yam|Louis Koo|Wong Tin-Lam|Gordon Lam Ka-Tung|Nick Cheung,Johnnie To,Even a criminal can serve his country,suspense|organized crime|gangster|criminal|triad,92,Drama|Crime,China Star Entertainment|Milky Way Image Company,4/27/06,16,7.0,2006,0.0,0.0,coproduction
1967,0.227243,0,0,Ask the Dust,Colin Farrell|Salma Hayek|Donald Sutherland|Eileen Atkins|Idina Menzel,Robert Towne,Passion and ambition drive two dreamers in 1930s LA. Their love affair is ferocious and hot-blooded as they fight the city and themselves to make their dreams come true.,italy|mexico|alcohol|sex|beach,117,Drama|Romance,Paramount Pictures|Cruise/Wagner Productions|Capitol Films|Ascendant Pictures|Noble House Entertainment Pictures,2/2/06,23,5.2,2006,0.0,0.0,coproduction
17287,0.15219100000000002,0,0,Poultrygeist: Night of the Chicken Dead,Jason Yachanin|Kate Graham|Allyson Sereboff|Robin L. Watkins|Joshua Olatunde,Lloyd Kaufman,empty,musical,103,Comedy|Horror,Troma Entertainment|Poultry Productions LLC,12/26/06,13,5.1,2006,0.0,0.0,coproduction
18870,0.171168,7000000,0,Minotaur,Tom Hardy|Michelle Van Der Water|Tony Todd|Lex Shrapnel|Jonathan Readwin,Jonathan English,Curse the God. Slay the Beast. Become a Legend.,greek mythology|minotaur|ancient greece,93,Horror|Adventure|Fantasy,Kanzaman S.A.|Scion Films Limited|Millenium Films|Black Forest Films|Double Edge Entertainment,3/11/06,15,3.4,2006,7571684.10804101,0.0,coproduction
21427,0.269354,0,29326868,La Doublure,Gad Elmaleh|Alice Taglioni|Daniel Auteuil|Kristin Scott Thomas|Richard Berry,Francis Veber,empty,paris|adultery|louvre|supermodel|belleville,85,Comedy,Gaumont|TF1 Films Production|EFVE|Kairos,3/29/06,75,6.1,2006,0.0,31721968.624888,coproduction
13171,0.268801,0,3091922,The Ex,Zach Braff|Amanda Peet|Jason Bateman|Charles Grodin|Mia Farrow,Jesse Peretz,"Credit-grabbing, back-stabbing, wife-nabbing. Just another day at the office.",independent film,90,Comedy|Romance,The Weinstein Company|2929 Productions|This Is That Productions,12/1/06,31,5.0,2006,0.0,3344436.66724319,coproduction
24801,0.267231,0,0,Cow Belles,Aly Michalka|AJ Michalka|Jack Coleman|Michael Trevino|Sheila McCarthy,Francine McDougall,empty,sports car|sister sister relationship|spoiled child|dairy|woman director,90,TV Movie|Comedy|Family|Romance,Just Singer Entertainment|Spotted Cow Productions,3/24/06,36,5.1,2006,0.0,0.0,coproduction
38163,0.267119,0,0,Bernard and Doris,Susan Sarandon|Ralph Fiennes|Peter Asher|Don Harvey|Chris Bauer,Bob Balaban,empty,gay|butler|orchid|alcoholic|rich,103,Comedy|Drama,Burnside Entertainment|Chicagofilms|Trigger Street Independent|Little Bird Production,9/1/06,10,6.2,2006,0.0,0.0,coproduction
10007,0.266131,8000000,0,See No Evil,Michael J. Pagan|Samantha Noble|Glenn Thomas Jacobs|Christina Vidal|Steven Vidler,Gregory Dark,This summer. Evil gets raw.,hotel|eye ball|murder|serial killer|youth,84,Horror|Thriller,Lions Gate Films|WWE Studios,5/19/06,67,4.7,2006,8653353.26633258,0.0,coproduction
134777,0.265388,0,0,The Lost Room,Peter Krause|Julianna Margulies|Kevin Pollak|Roger Bart|Elle Fanning,Craig R. Baxley|Michael W. Watkins,empty,empty,270,Action|Fantasy|Mystery,Lions Gate|Motel Man Productions,12/9/06,28,7.2,2006,0.0,0.0,coproduction
8618,0.326984,4000000,13401952,The History Boys,Samuel Anderson|James Corden|Stephen Campbell Moore|Richard Griffiths|Frances de la Tour,Nicholas Hytner,History. It's just one bloody thing after another.,gay|becoming an adult|education|exam|scholarship,109,Comedy|Drama,DNA Films|BBC Films|UK Film Council,10/2/06,27,5.6,2006,4326676.63316629,14496478.139304,coproduction
14055,0.257326,0,210128,Starter for 10,James McAvoy|Alice Eve|Dominic Cooper|Simon Woods|Rebecca Hall,Tom Vaughan,empty,sex|fight|television|nudity|protest,92,Drama|Comedy|Romance,BBC Films|Neal Street Productions|Playtone|Scion Films|HBO Films,9/13/06,60,6.7,2006,0.0,227288.97689349105,coproduction
16727,0.254596,12000000,20138836,The Namesake,Kal Penn|Tabu|Irrfan Khan|Sahira Nair|Jacinda Barrett,Mira Nair,Two Worlds. One Journey.,independent film|woman director,122,Drama,Fox Searchlight Pictures|Mirabai Films,9/2/06,23,7.0,2006,12980029.8994988,21783557.785092,coproduction
1781,0.251388,1000000,46243000,An Inconvenient Truth,Al Gore|Billy West|Ronald Reagan|George W. Bush|George H. W. Bush,Davis Guggenheim,By far the most terrifying film you will ever see.,climate change|greenhouse effect|climate|earth|global warming,100,Documentary,Lawrence Bender Productions|Participant Media,1/24/06,130,6.5,2006,1081669.15829157,50019626.8868772,coproduction
1730,0.247029,0,849055,Inland Empire,Laura Dern|Jeremy Irons|Justin Theroux|Harry Dean Stanton|Peter J. Lucas,David Lynch,A Story of a mystery...A mystery inside worlds within worlds...Unfolding around a woman...A woman in love and in trouble.,circus|polen|film business|film producer|homeless person,172,Horror|Drama|Mystery|Thriller,Asymmetrical Productions|Inland Empire Productions|Studio Canal|Fundacja Kultury|Camerimage Festival,9/6/06,88,6.8,2006,0.0,918396.6071932508,coproduction
11494,0.24669,0,0,Wilderness,Sean Pertwee|Alex Reid|Toby Kebbell|Stephen Wight|Luke Neal,Michael J. Bassett,It's not about revenge. It's about punishment.,suicide|prison|camping|island|knife,94,Horror|Action|Thriller,Ecosse Films|Baker Street|Momentum Pictures|Take Partnership,8/11/06,21,6.1,2006,0.0,0.0,coproduction
9773,0.245865,0,0,Alien Autopsy,Declan Donnelly|Anthony McPartlin|Bill Pullman|GÃ¶tz Otto|Morwenna Banks,Jonny Campbell,Prepare To Be Stitched Up!,cia|videoband|autopsy|british|alien,95,Comedy|Science Fiction,Qwerty Films|Ealing Studios|Fragile Films|Warner Bros.,4/7/06,23,5.5,2006,0.0,0.0,coproduction
14930,0.238131,0,0,Relative Strangers,Danny DeVito|Kathy Bates|Ron Livingston|Neve Campbell,Greg Glienna,You can't pick your parents.,parents kids relationship|looking for  birth parents|independent film,84,Comedy,Gordonstreet Pictures|Equity Pictures Medienfonds GmbH & Co. KG|Garlin Pictures,5/1/06,11,5.4,2006,0.0,0.0,coproduction
13754,0.238102,0,0,Tekkon kinkurÃ®to,Kazunari Ninomiya|Yusuke Iseya|KankurÃ´ KudÃ´|Min Tanaka|Tomomichi Nishimura,Michael Arias,empty,flying|yakuza|minotaur|based on manga|urban setting,103,Action|Adventure|Animation,Aniplex|Asmik Ace Entertainment|Shogakukan|Studio 4Â°C,12/11/06,43,7.5,2006,0.0,0.0,coproduction
34204,0.235116,0,0,Return to Halloweentown,Sara Paxton|Judith Hoag|Debbie Reynolds|Lucas Grabeel|Keone Young,David Jackson,Unlock The Ultimate Secret This October!,holiday|witch|magic|disney channel,88,Adventure|Comedy|Family|Fantasy|TV Movie,Disney Channel|Just Singer Entertainment,1/1/06,36,5.2,2006,0.0,0.0,coproduction
11798,0.225633,2380000,8176544,This Is England,Thomas Turgoose|Stephen Graham|Jo Hartley|Andrew Shim|Vicky McClure,Shane Meadows,"Run with the crowd, stand alone, you decide.",holiday|skinhead|england|vandalism|independent film,101,Drama|Crime,EM Media|UK Film Council|Screen Yorkshire|Big Arty Productions,9/12/06,187,7.1,2006,2574372.59673394,8844315.46621401,coproduction
14938,0.220049,0,0,The Alibi,Steve Coogan|Rebecca Romijn|Selma Blair|James Brolin|Sam Elliott,Matt Checkowski|Kurt Mattila,We keep your private life private.,alibi|con man|suspect|murder|business,90,Romance|Comedy|Drama,Summit Entertainment|Endgame Entertainment,1/12/06,16,5.3,2006,0.0,0.0,coproduction
15495,0.21735,0,0,The Hamiltons,Cory Knauf|Samuel Child|Joseph McKelheer|Mackenzie Firgens|Rebekah Hoyle,Mitchell Altieri|Phil Flores,Every Family Has Its Secrets.,misfit|homosexuality|video camera,86,Drama|Horror|Thriller,San Francisco Independent Cinema|Industrial City Films,11/19/06,31,4.9,2006,0.0,0.0,coproduction
8194,0.210808,0,516139,A Guide To Recognizing Your Saints,Shia LaBeouf|Channing Tatum|Robert Downey Jr.|Rosario Dawson|Melonie Diaz,Dito Montiel,Sometimes the only way to move forward is to go back.,author|retrospective|queens new york city|childhood,104,Crime|Drama,Original Media|Belladonna Productions|Xingu Films,9/29/06,55,6.7,2006,0.0,558291.637691454,coproduction
13162,0.207312,0,834457,Blind Dating,Chris Pine|Anjali Jay|Stephen Tobolowsky|Jane Seymour|Eddie Kaye Thomas,James Keach,Date at your own risk.,blindness and impaired vision|arranged marriage|blind date,99,Comedy,Catfish Productions|Milcoz Films|Samuel Goldwyn Films|Blind Guy Films|Theta Films,7/28/06,26,6.3,2006,0.0,902606.4008205108,coproduction
13728,0.201755,0,0,EnfermÃ©s dehors,Albert Dupontel|Claude Perron|Nicolas MariÃ©|HÃ©lÃ¨ne Vincent|Yolande Moreau,Albert Dupontel,empty,suicide|sex-shop|police|violence,78,Comedy,France 2 CinÃ©ma|Eskwad|Union GÃ©nÃ©rale CinÃ©matographique (UGC)|Contre Prod|Caroline Films,4/5/06,20,5.9,2006,0.0,0.0,coproduction
